,label,feature
8130,dog_bark,"[-339.0973745758298, 155.75312846351017, 14.150629178467446, 0.8586882317484372, 0.7147482326462652, -1.1470591698609887, -4.455437209784584, -15.401282871393843, -14.886304573671094, -3.3563375991267614, -0.6310874477397465, -5.460412619298503, -6.507874406398635, -1.9359304959978607, 3.664750161831967, 0.8128038713287447, -5.218422085545943, -3.526649406143804, 1.6346986129655092, 7.053555750453953]"
8131,dog_bark,"[-359.31880805117186, 186.18970984276407, 5.901032231009553, 6.366562367260743, 2.3200143783335716, -4.530283373035387, -3.9006888755313693, -17.457094879206064, -17.1196207355432, -2.2469854064981805, 2.034758158562093, -3.683074447574547, -7.845022327281225, -5.678051475090835, -1.3276888420562276, -2.5675745552332114, -5.394391569738593, -2.0537835018193205, 2.6870761281030076, 6.957730499218609]"
8132,street_music,"[-161.3694342455409, 194.6080093065867, -28.370830100059724, 36.228305277675496, 6.650447417290243, 9.43591036906735, 0.3639844550891414, 7.095687327746966, -3.274426834276956, -1.0828201153187151, -5.154697056804008, 0.2158239589012393, -3.6364440317913775, -3.6488067912904096, -1.7567194213406254, 0.4518540215582245, -0.985288140558631, 3.253477012106322, -1.3012004457478292, 5.785272147505322]"
8133,street_music,"[-152.7343392592518, 197.8867167960779, -31.63950675207184, 34.554027830905035, 4.85811354676133, 7.816779019622604, -1.4037575654147505, 3.823100873872684, -5.065480999409413, 0.39922321695816, -5.794948087753296, -1.1697103894388698, -2.9910892576618893, -4.742975896061586, -3.0291701588214432, 2.0790116214257406, -2.1244282175496623, 3.2076418481641666, -0.8023160200634343, 4.374166515454042]"
8134,street_music,"[-147.7403022625092, 198.34965423959315, -32.12668468338974, 37.034997852104986, 5.778635032716237, 7.343537793294084, -2.2368637033000827, 3.891552600347996, -5.521925423125861, -0.9017102869935191, -6.090254196661867, -1.2785576215938819, -3.829571411100855, -3.781472134180134, -2.9148332162734287, 0.693837299196114, -2.165446122291559, 1.230814625165383, -2.1298442179928045, 5.2096479014089105]"
8135,street_music,"[-163.49162879777617, 194.46797868929394, -27.220500328144567, 32.554953308700284, 8.677793996524668, 8.657404141006031, -3.5358232042509594, 7.976210453297081, -2.411511917268406, -1.2677141282640447, -3.210162076954058, -0.8532928507936336, -1.4490514307155133, -4.8143054557314535, -0.6259047735071718, -2.2488300000894896, -0.9466209730015536, 1.3424304381103893, -3.390416202160655, 1.9732270563600032]"
8136,street_music,"[-159.911083691543, 193.17496459188354, -27.7537325943113, 39.34546904469233, 6.190459588690326, 10.993316897595639, -2.155204569055054, 5.166028805304919, -4.1434777559272575, -2.322370461370459, -2.756479562280813, -0.22987127344647554, -0.3007803632213197, -3.0004790754814636, -1.0635843868588681, -0.29273856607954346, -1.487233878039687, -0.45072021246945815, -3.2123728931026907, 5.114774791599654]"
8137,street_music,"[-159.2601222181767, 193.1862043854185, -28.992528495886475, 37.3855523353256, 5.690731806870543, 6.342723597751591, -4.1190936814498205, 8.647109040107173, -3.3295668664697047, -2.640896387459745, -3.911822505876143, 1.748199629570777, -1.5084141730238694, -3.1006323159099485, 0.4762477768441644, 2.0491662123217864, -0.27721676581292004, 1.8717607655251713, -4.160210293811469, 2.137653515056961]"
8138,dog_bark,"[-141.3938917006148, 92.02759344759515, -70.00109244197616, 9.711857970351392, -16.86094855911924, 18.93042419965379, -12.496345277608404, 13.175258180761888, -20.461578895629923, 8.868259392024065, -16.037818368969145, 14.194530373772702, -9.916674070017725, 8.137984265133671, -9.319580877466336, 8.420523229028534, -2.4972550810374416, 7.7621793646741475, 2.508757899721574, 13.24431465835673]"
8139,dog_bark,"[-129.89597198168903, 98.4863700939421, -82.45586495672929, -6.256824021211121, -22.61555581672249, 15.927001386437457, -13.17450768531861, 13.240313796804797, -19.307263508196797, 7.654928007854573, -17.579147218691443, 13.54324677086062, -5.550772185238225, 5.6033900097578595, -11.326665936824398, 12.558946052797987, 4.4410863967920795, 10.974131256077868, 3.709181407542802, 16.23636995000764]"
8140,dog_bark,"[-177.06083156306178, 94.10576143135582, -42.31151335575496, 17.254034934964213, -8.82727317855195, 4.777232383888664, -10.087529303089024, 8.258093184669752, -11.031963246812213, 3.9305783736462123, -12.023726935947193, 7.551126314483742, -5.449339067896055, 8.562329757251758, -6.165986503598427, 1.4807867912097779, 0.5205545412755462, 8.804106260358926, 2.526751961801611, 7.480698670337552]"
8141,dog_bark,"[-120.33174288284643, 99.02459910035287, -113.87261184358103, -5.624578498420473, -12.457603805550495, 11.477733955405304, -15.571606823583137, 17.97100657425022, -15.894754786719176, 6.208337865962951, -20.028659679899594, 10.664354763872659, -5.792995006599567, 10.183787634618964, -11.428849325585487, 9.19076189442131, -5.1457037045423615, 9.342184296964643, -0.9572918312184145, 7.514108358520706]"
8142,dog_bark,"[-102.80743029126278, 68.55345369467425, 64.0367269051734, 0.3483758734428041, -23.651414018986685, 35.04778046178175, -19.151768926715672, 18.359432284000352, -16.390430924043642, 12.165227669015142, -15.864250351876208, -0.7742883480553575, -5.68234826587194, 8.033288472139974, -9.293980405868634, 10.75997906171178, -7.897450355382342, 0.26358679166769233, -4.556596410924187, 5.655355262029264]"
8143,dog_bark,"[-171.98822138264507, 17.55451803604491, 77.87562347468305, 19.026474895530082, -29.61914993575198, 54.514504494857725, -19.520153790908658, 22.195514802974785, -22.988999821461757, 22.507221119628287, -16.21856240160674, 20.55565589529032, 0.023540690335081403, 22.31980980974757, -18.34474455294221, 20.724571696154136, -20.38924681757367, 6.154859974088784, -5.077376560101872, 22.768428863068493]"
8144,dog_bark,"[-176.09464756696212, 16.524607252954745, 81.35742142217113, 15.544535014527455, -30.760199693877063, 52.98364018551205, -17.672685223785606, 28.523043148551196, -20.665247555478675, 23.2549339520482, -11.812851261558945, 20.11656420430616, -5.563174257462028, 22.45048760203933, -15.839195435116855, 19.336885850752168, -16.79331955036385, 8.593843815149933, -4.265195965905796, 19.705465296042835]"
8145,dog_bark,"[-178.95799419908076, 15.536628010634237, 67.88401914628682, 23.158586793922076, -24.50352825384309, 50.84038569505995, -20.20119430943508, 29.233458582766502, -24.869512181876093, 21.259108585851877, -16.471234041509224, 20.734892836743853, -4.619118354875357, 20.9564195032398, -15.703445309437587, 17.919488193058026, -17.885394530993217, 7.265171744798141, -2.51287451397555, 18.86037244973926]"
8146,dog_bark,"[-257.2109837629911, 173.37774427415806, 4.786912391174624, -5.707763341721047, -22.82749864331671, -3.367712896326629, -23.24365900469272, -1.9770981369266483, -20.913674677433196, -0.670345249443141, -18.45830561260943, -6.622467968859445, -20.29676621045624, -9.590151952310462, -17.96696344146317, -12.008475623412632, -10.08763933259737, -6.670919200354934, -10.098092300428586, -8.603485400621182]"
8147,air_conditioner,"[-226.63420222328187, 313.4007023071387, 16.24804350047701, -92.53515321665951, -5.353969449909985, 52.640117023166724, -2.609160706532002, -46.88334371355903, -9.08686288969069, 27.10354015890261, 2.245505327895719, -22.8934864726392, 0.6060126688571071, 24.439908706911766, 6.273246137383129, -14.737099211296995, -1.403987445228208, 14.298030164727622, 0.3438492395704446, -15.670392138995474]"
8148,air_conditioner,"[-226.06637540333608, 313.48834625978867, 16.62368026266248, -92.09358449550012, -4.926060430473393, 52.97602563864696, -2.379840576018319, -46.65212162048444, -8.779867656468396, 27.47646041340994, 2.518753242498125, -22.8619385694958, 0.45749666637503755, 24.356953508857966, 6.406625984053837, -14.489310014599505, -1.2603099122186443, 14.315245233750732, 0.4289957952082962, -15.44759157903938]"
8149,air_conditioner,"[-226.12598605881288, 314.4345396180912, 17.127422222487894, -91.63690996177273, -4.421871526014626, 53.37923363056817, -2.1568968257074093, -46.63136635675847, -8.853752443511196, 27.365659669048984, 2.447711297627007, -22.833428202385573, 0.5376310410322696, 24.454034085899014, 6.596869594470524, -14.183503164707272, -1.0095242173673444, 14.379467041542602, 0.45134347061831626, -15.285624644563717]"
8150,air_conditioner,"[-226.23811665937723, 314.223254433181, 17.068661130880002, -91.78124837769093, -4.5610280897826785, 53.3173015805726, -2.2906510748068483, -46.793956424753546, -8.897086462022589, 27.50914479012971, 2.6784619860365217, -22.611329984144845, 0.6956157755103696, 24.395699992426838, 6.237001651475686, -14.611215767510833, -1.1603375023566551, 14.459625829856494, 0.392598605557513, -15.52091862596271]"
8151,air_conditioner,"[-232.11700082473408, 317.8319447338837, 16.747945577708414, -93.03892531101901, -4.166816465404352, 54.54202577137508, -1.85045384796635, -46.817732637968966, -8.395793912766988, 28.21059664089635, 2.715435473961747, -23.057120217202478, 0.40624310960416044, 24.072386066786546, 5.402983253564979, -15.514748446954236, -1.334189914335132, 14.883931235383093, 0.6474393563628636, -15.620351412453246]"
8152,children_playing,"[-175.7562413115057, 144.5962841562962, -70.37265316216804, 67.79787350092177, -32.19792169097018, 26.38509802408457, -7.457114434106373, 6.719493064562701, 7.953020082576881, -3.5079004559928024, 16.044152275189564, -3.2501328998857355, 10.2633628522987, -2.524862481716562, 9.541080288094683, 3.363168588103799, 0.34230831515763555, 5.72100557256571, -1.223274592676101, 4.8517031770043095]"
8153,children_playing,"[-163.15985496017296, 150.60291219543407, -76.72711509235648, 69.30629418973085, -34.56469198933884, 24.343786294531235, -7.552967968441546, 4.2593852538197625, 10.112717349645575, -9.203691830390536, 15.874267899009501, -5.561624986326272, 11.28538447583474, -2.2197047870817515, 8.000757996759866, 6.408070278812538, -0.48417215960420407, 9.870299275075551, -2.0583237359709132, 4.876154643970654]"
8154,children_playing,"[-85.09391944885817, 108.53369215328075, -83.76761626849415, 55.848961505068694, -43.623817462787905, 20.97658866233848, -9.84280461896151, 9.779035387780615, 7.986163016563881, -4.9847652979463435, 13.945151645681346, -4.695119547141918, 11.45618036607099, -5.716116778253095, 9.333796278451658, -0.865940555723621, 0.6345512691064763, 6.8154656418493476, -0.820265459782796, 9.9036535435995]"
8155,children_playing,"[-146.58429841289595, 151.67966164644736, -89.97142557577774, 78.27594422305802, -45.99565405457043, 31.601220239754248, -11.720031879814766, 6.861124395289928, 7.434973079335306, -10.364622072636104, 15.418419904336263, -8.088544075874363, 13.37013346543321, -5.185076144841934, 9.129831701051257, 4.800668063268206, 0.8600911425605783, 10.951074719064788, -1.500756926237169, 5.712606601927912]"
8156,children_playing,"[-156.1667165427772, 155.68639549646088, -89.57181093063507, 79.48447585416235, -40.757023867375445, 32.22848916611686, -7.895321300973734, 3.285432825163984, 10.905800689761426, -11.489565496273752, 16.99990050388812, -7.972983657325912, 10.818891201000856, -3.3633119626783987, 6.212392415044919, 5.311176850538115, -3.4275046034665153, 10.189838889560194, -1.1838042696200084, 5.3826201417709205]"
8157,children_playing,"[-152.37405027953415, 151.21026411330567, -91.03745342275101, 77.98311369340715, -39.331766675408055, 33.36790867862564, -8.949234146511916, 5.8412693201779184, 10.408075537809745, -11.165650993966253, 16.153950311353668, -7.3791233792185595, 11.59366266366961, -4.2791267705424465, 5.99842246138253, 4.2147405095517625, -3.3076161955535928, 7.109099432065969, -1.070857613619406, 3.7701811130410308]"
8158,children_playing,"[-129.93609954256252, 134.76736340487918, -89.37830087122748, 76.57100392335512, -45.026013541483366, 35.443170958840575, -13.705460744451274, 11.937714355328485, 4.453517417648875, -6.12735791154018, 14.133819385570881, -5.676886091733911, 13.370210248504831, -7.383075037859047, 9.453553128782666, 1.270163916779319, 0.12491216502313345, 3.2854210952720373, -0.21385664379246905, 2.989203301267878]"
8159,children_playing,"[-145.09201999076328, 138.32407900090476, -63.59925173323949, 48.7759964424585, -27.409348627444743, 17.715065287242943, -1.346711467643596, 4.966932994873379, 13.153490109020087, -8.475285438313142, 10.951297324031641, -3.4445285640805974, 8.014966145629446, -2.077582936054716, 3.751318078242021, 6.180263743879035, -2.12310439864518, 7.822286031872798, -1.1630819693551278, 3.4974578458970926]"
8160,engine_idling,"[-349.20013844310887, 132.25234210596497, 9.430327487673246, 45.20837014443472, 8.76625106305783, 28.15434822935188, 16.795232464741773, 11.25401910786937, 9.403008167619301, 8.83611862293785, 8.604595949167333, 6.961216512960894, 4.642281177986536, 6.341137565409453, 1.9865268140565149, 8.188412120332817, 2.3735060651796624, 4.557664081775479, 5.22146483264817, 4.081271296544486]"
8161,engine_idling,"[-341.59686618682935, 128.66461745752767, 8.365165606140296, 44.96185496191199, 7.826916457934488, 27.55456398966932, 16.028419388625075, 11.908628837942148, 8.990888826276565, 7.831408848926501, 8.42498360882523, 6.834567571202592, 4.53336294696179, 7.630114756649703, 2.71339746167145, 9.000774846982429, 2.342561067364099, 4.309800147718093, 4.779954110921106, 3.4692817198326735]"
8162,engine_idling,"[-327.7457056629758, 115.38529553597265, 4.687172414442002, 42.5355585579504, 2.455616144130193, 24.69642430628491, 13.132370168298888, 9.008039295349562, 7.114313625375275, 6.431456935280311, 7.035574487500795, 7.377778619396509, 4.813428848396746, 10.689928192747926, 6.443921209821905, 9.965401113992437, 1.1008547375382787, 3.077783696578289, 3.5543589385152727, 3.870668805203405]"
8163,engine_idling,"[-348.2421790202385, 113.5944832905965, -0.9404390031207868, 44.01184860670265, 3.0064998410680985, 22.812244459232378, 11.96094606824875, 7.879501326704101, 6.298797089574991, 7.140297689626234, 6.835346259134728, 7.4215659885344145, 4.033720629956999, 10.786571861559684, 7.161695625639691, 10.10139524721997, 0.5090391694334793, 2.469936251573234, 2.251204727308211, 4.0286224007791835]"
8164,engine_idling,"[-346.0424965099066, 114.28757809856862, -1.6379068520199178, 42.97414325470579, 1.4910722630180842, 22.122548364919837, 12.126605088211702, 7.501236221957703, 5.606831627647228, 6.981818967620316, 6.815537762400026, 7.227219049876719, 4.924007295457298, 11.69664313119197, 5.43062232240389, 9.85537622856901, 0.8586595931892121, 2.1042003034893257, 1.9141331092334275, 3.9106497948510177]"
8165,engine_idling,"[-316.1731457072247, 111.60088601364072, 3.0326676487899378, 40.1721049397976, -2.5218666832860785, 21.36499613091191, 12.696005274377843, 6.944391572197379, 4.683387710822746, 5.136029458964838, 6.965267658073558, 7.149235805941501, 5.714638595049443, 13.516840841327275, 5.252027173047331, 10.002654182288115, 0.7600085883647609, 2.397604936057064, 2.19193604762929, 3.3721090843207566]"
8166,engine_idling,"[-347.9958607729563, 128.00259217867688, 14.15807483341905, 44.7514479589505, 2.4133882952237506, 25.634514250202873, 16.021471148628333, 13.67736077700279, 7.697601115260598, 9.504036920757457, 7.295006776915142, 10.26507197138155, 7.64704331971416, 9.454601666094883, 4.8228081683927355, 7.141691939550956, 2.276790476713779, 3.2778722368319695, 5.1143161137390525, 3.9953486554726516]"
